compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q27149069	CC12CCC(=O)C=C1CCC3C2(C(=O)CC4(C3CCC4(C)O)C)Cl	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2(C(=O)C[C@]4([C@H]3CC[C@]4(C)O)C)Cl
http://www.wikidata.org/entity/Q27149122	CC12CCC(=O)CC1CCC3C2=CCC4(C3CCC4(C)O)C	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3C2=CC[C@]4([C@H]3CC[C@]4(C)O)C
http://www.wikidata.org/entity/Q27149121	CC12CCC3C(C1CCC(=O)O2)CCC4C3(CC(=CO)C(=O)C4)C	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CC[C@@H]4[C@@]3(C/C(=C/O)/C(=O)C4)C
http://www.wikidata.org/entity/Q27149576	CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CCC(=O)C4)C)C)O)C(CCC(C)(C)O)O	C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(CCC(=O)C4)C)C)O)[C@@H](CCC(C)(C)O)O
http://www.wikidata.org/entity/Q27149752	CC12C(=O)N3C4C(C(C3(C(=O)N1C)SS2)O)(C5=CC(=C(C(=C5N4)OC)OC)Cl)O	C[C@@]12C(=O)N3[C@@H]4[C@]([C@H]([C@]3(C(=O)N1C)SS2)O)(C5=CC(=C(C(=C5N4)OC)OC)Cl)O
http://www.wikidata.org/entity/Q27155002	CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O	C[C@@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO)O)O
http://www.wikidata.org/entity/Q27155000	CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)C)O	C[C@@H]([C@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)C)O
http://www.wikidata.org/entity/Q27155530	CC1(C=2CC3(C(C(=C(C(C3(C(C2C(C4=C(C=CC(=C41)Cl)O)=O)=O)O)=O)C(=N)O)O)(N(C)C)[H])[H])O	C[C@@]1(C=2C[C@]3([C@@](C(=C(C([C@]3(C(C2C(C4=C(C=CC(=C41)Cl)O)=O)=O)O)=O)C(=N)O)O)(N(C)C)[H])[H])O
http://www.wikidata.org/entity/Q27157157	CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C	C[C@@]1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C
http://www.wikidata.org/entity/Q27158393	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3	C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3
http://www.wikidata.org/entity/Q27158793	CC(C(P(=O)(O)O)S)O	C[C@@H]([C@H](P(=O)(O)O)S)O
http://www.wikidata.org/entity/Q27159128	CC12CCC=CC1CCC3C2CCC4(C3CCC4=O)C	C[C@]12CCC=C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
http://www.wikidata.org/entity/Q27161399	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C=O)O	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@]4(C(=O)CO)O)C=O)O
http://www.wikidata.org/entity/Q372725	CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C	
http://www.wikidata.org/entity/Q375837	C1=C(C=C(C(=C1O)O)O)C(=O)O	
http://www.wikidata.org/entity/Q376994	CC1=CC(=C(C=C1)C)C	
http://www.wikidata.org/entity/Q378997	CCC(C)(CC)OC(=O)N	
http://www.wikidata.org/entity/Q388801	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl	
http://www.wikidata.org/entity/Q393336	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	
http://www.wikidata.org/entity/Q402607	C1=CC(=CC=C1CCO)O	
http://www.wikidata.org/entity/Q402719	C1=CC(=O)C=CC1=O	
http://www.wikidata.org/entity/Q407849	Cl[Co]Cl	
http://www.wikidata.org/entity/Q408440	CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl	
http://www.wikidata.org/entity/Q408646	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	
http://www.wikidata.org/entity/Q408704	CC(CC1CCCCC1)NC	
http://www.wikidata.org/entity/Q408718	C1CC1=O	
http://www.wikidata.org/entity/Q408727	CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	
http://www.wikidata.org/entity/Q408762	CN(C)C1=CC=C(C=C1)N(C)C	
http://www.wikidata.org/entity/Q408840	C1=CC=C2C(=C1)N=C3C(=N2)NC(=O)NC3=O	
http://www.wikidata.org/entity/Q408898	C1CCNC1	
http://www.wikidata.org/entity/Q409133	CCCl	
http://www.wikidata.org/entity/Q409196	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+]	
http://www.wikidata.org/entity/Q409231	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	
http://www.wikidata.org/entity/Q409591	C=CO	
http://www.wikidata.org/entity/Q409641	C=CCSS(=O)CC=C	
http://www.wikidata.org/entity/Q409703	C=CCOC(=O)OCCOCCOC(=O)OCC=C	
http://www.wikidata.org/entity/Q409966	CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C	
http://www.wikidata.org/entity/Q410168	Cl[Lu](Cl)Cl	
http://www.wikidata.org/entity/Q410431	CN=C=O	
http://www.wikidata.org/entity/Q410468	CCC(C)C(CC)C(=O)N	
http://www.wikidata.org/entity/Q410492	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC	
http://www.wikidata.org/entity/Q410608	CCC(C)C1(C(=O)NC(=O)NC1=O)CC	
http://www.wikidata.org/entity/Q410683	CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I	
http://www.wikidata.org/entity/Q410915	C1=CC=C(C=C1)C2=CC=CC=C2	
http://www.wikidata.org/entity/Q410949	CCCCCC1=CC2=C(C=CC(O2)(C)CCC=C(C)C)C(=C1)O	
http://www.wikidata.org/entity/Q411030	CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O	
http://www.wikidata.org/entity/Q412567	C1=CC=C(C=C1)C#N	
http://www.wikidata.org/entity/Q412572	CC1=CC(=O)N(C(=C1)CC(C)CC(C)(C)C)O.C(CO)N	
http://www.wikidata.org/entity/Q412659	C(C(F)(F)F)(C(F)(F)F)(F)F	
http://www.wikidata.org/entity/Q412699	CCCCOC1=CC=C(C=C1)CC(=O)NO	
http://www.wikidata.org/entity/Q412784	C1=CC=C2C(=C1)C(=O)NC2=O	
http://www.wikidata.org/entity/Q413006	C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C=C4OC5=CC(=C(C=C35)CN(CC(=O)O)CC(=O)O)O)O)CN(CC(=O)O)CC(=O)O	
http://www.wikidata.org/entity/Q413008	CCN(CC)C(=S)[S-].[Na+]	
http://www.wikidata.org/entity/Q413135	C[Sn](C)(C)C	
http://www.wikidata.org/entity/Q910111	C1CN(CCN1CC(CO)O)C2=CC=CC=C2	
http://www.wikidata.org/entity/Q374826	C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5.C(CC(=O)O)C(=O)O	C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O
http://www.wikidata.org/entity/Q379842	C(C1(C2C3C(N=C(NC34C(C1OC(C4O)(O2)O)O)N)O)O)O	C([C@@]1([C@@H]2[C@@H]3[C@H](N=C(N[C@]34[C@@H]([C@@](O2)(O[C@H]1C4O)O)O)N)O)O)O
http://www.wikidata.org/entity/Q385937	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q407560	CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C	CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C
http://www.wikidata.org/entity/Q407635	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
http://www.wikidata.org/entity/Q408014	CC(=O)NC1C(OC(C(C1COCC2C(C(C(C(O2)C(=O)O)CO)O)O)CS(=O)(=O)O)CO)CO	CC(=O)N[C@H]1[C@@H](O[C@@H]([C@@H]([C@@H]1COC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)CO)O)O)CS(=O)(=O)O)CO)CO
http://www.wikidata.org/entity/Q408099	CCCC1CC(=O)N(C1)C(CC)C(=O)N	CCC[C@@H]1CC(=O)N(C1)[C@@H](CC)C(=O)N
http://www.wikidata.org/entity/Q408131	C1CN(CCN1CC(CO)O)C2=CC=CC=C2	C1CN(CCN1C[C@@H](CO)O)C2=CC=CC=C2
http://www.wikidata.org/entity/Q408370	C1=CC=C2C(=C1)C(=NN=C2NN)NN	C1=CC=C\2C(=C1)/C(=N\N)/NN/C2=N\N
http://www.wikidata.org/entity/Q408529	C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N	C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N
http://www.wikidata.org/entity/Q409587	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
http://www.wikidata.org/entity/Q409953	CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCOP(=O)(O)O)SC(=O)C2=CC=CC=C2)C	CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCOP(O)(O)=O)SC(=O)C2=CC=CC=C2
http://www.wikidata.org/entity/Q410836	CC(=CCCC(=CCO)C)C	CC(=CCC/C(=C/CO)/C)C
http://www.wikidata.org/entity/Q410969	CC[N+](CC)(CC)S(=O)(=O)N=C([O-])OC	CC[N+](CC)(CC)S(=O)(=O)/N=C(\[O-])/OC
http://www.wikidata.org/entity/Q411041	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCN=C(N)N)N
http://www.wikidata.org/entity/Q411515	C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6	C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6
http://www.wikidata.org/entity/Q411535	C1=CC=C2C(=C1)C(=O)C(=C3C(=O)C4=CC=CC=C4S3)S2	C1=CC=C2C(=C1)C(=O)/C(=C\3/C(=O)C4=CC=CC=C4S3)/S2
http://www.wikidata.org/entity/Q411532	CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O
http://www.wikidata.org/entity/Q411542	CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl	CC(C)/N=C(/N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl)\O
http://www.wikidata.org/entity/Q411638	C1(C2C(C(C(=O)O2)O)OC1O)O	[C@@H]12[C@@H]([C@H](C(=O)O1)O)OC([C@@H]2O)O
http://www.wikidata.org/entity/Q411648	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
http://www.wikidata.org/entity/Q412226	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q412383	C1=CC(=C(C=C1CC(C(=O)O)N)[N+](=O)[O-])O	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O
http://www.wikidata.org/entity/Q412713	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q27166585	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@H]1[C@H](CC[C@@H]2[C@H]1C[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q27266627	Cl[Co]Cl	Cl[60Co]Cl
http://www.wikidata.org/entity/Q27159043	C1=CC(=C(C=C1CC(C(=O)O)N)[N+](=O)[O-])O	C1=CC(=C(C=C1C[C@H](C(=O)O)N)[N+](=O)[O-])O
http://www.wikidata.org/entity/Q27163610	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	C1CC1CN2CCC34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
http://www.wikidata.org/entity/Q27166892	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	CC1[C@@H]([C@@H](C([C@@H](O1)OCC2[C@H]([C@H](C([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27109834	CC(=CCCC(=CCO)C)C	
http://www.wikidata.org/entity/Q27121266	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	
http://www.wikidata.org/entity/Q27159042	C1=CC(=C(C=C1CC(C(=O)O)N)[N+](=O)[O-])O	
http://www.wikidata.org/entity/Q27163712	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	
http://www.wikidata.org/entity/Q27292044	C1(C2C(C(C(=O)O2)O)OC1O)O	[C@H]1([C@@H]2[C@@H]([C@@H](C(=O)O2)O)O[C@H]1O)O
http://www.wikidata.org/entity/Q27121267	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q27166990	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@H]1[C@H]2C[C@H]3C4=C(CCN3C[C@@H]2CCC1O)C5=CC=CC=C5N4
http://www.wikidata.org/entity/Q415359	CC(=CCCC(=CCO)C)C	CC(=CCC/C(=C\CO)/C)C
http://www.wikidata.org/entity/Q27266089	C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6	C[N@+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6
http://www.wikidata.org/entity/Q27281170	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC	CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
http://www.wikidata.org/entity/Q27164938	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](C=C(C1)C)CC=C)O)C)C(=C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)O)C)OC)OC
http://www.wikidata.org/entity/Q27167023	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@@H]1CN2CCC1C[C@@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q27269273	CC(CC1CCCCC1)NC	C[C@H](CC1CCCCC1)NC
http://www.wikidata.org/entity/Q27275246	C(C1(C2C3C(N=C(NC34C(C1OC(C4O)(O2)O)O)N)O)O)O	C([C@@]1([C@H]2[C@@H]3[C@@H](N=C(N[C@@]34[C@@H]([C@@H]1O[C@]([C@H]4O)(O2)O)O)N)O)O)O
http://www.wikidata.org/entity/Q27110363	C(C(C(=O)O)N)[SeH]	C([C@H](C(=O)O)N)[SeH]
http://www.wikidata.org/entity/Q27119834	CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl	CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl
http://www.wikidata.org/entity/Q27162729	C1(C2C(C(C(=O)O2)O)OC1O)O	[C@@H]1([C@@H]2[C@@H]([C@H](C(=O)O2)O)O[C@@H]1O)O
http://www.wikidata.org/entity/Q27164023	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q27163735	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)C1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q27197001	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@H]1CN2CC[C@H]1CC2C(C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q27295681	Cl[Co]Cl	Cl[57Co]Cl
http://www.wikidata.org/entity/Q5173746	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q27278167	C1CN(CCN1CC(CO)O)C2=CC=CC=C2	C1CN(CCN1C[C@H](CO)O)C2=CC=CC=C2
http://www.wikidata.org/entity/Q27281346	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC	CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
http://www.wikidata.org/entity/Q410968	CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1	C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H](C([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1
http://www.wikidata.org/entity/Q15409406	CC(CC1CCCCC1)NC	C[C@@H](CC1CCCCC1)NC
http://www.wikidata.org/entity/Q2972710	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q56867856	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	C=C[C@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
http://www.wikidata.org/entity/Q7296272	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
http://www.wikidata.org/entity/Q3858659	CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)OC(=O)C)N(C)C)O)CC=O)C)OC(=O)C)C	CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC)(C)OC(=O)C)N(C)C)O)CC=O)C)OC(=O)C)C
http://www.wikidata.org/entity/Q3877880	CCCCCC=CCC=CCC=CCC=CCCCCOC(CO)CO	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCOC(CO)CO
http://www.wikidata.org/entity/Q3787078	[O-2].[O-2].[O-2].[Cr+3].[Fe+3]	
http://www.wikidata.org/entity/Q3788373	[Be+2].[Be+2].[Be+2].[Be+2].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[O-2]	
http://www.wikidata.org/entity/Q3809537	[Fe].[Fe].[Fe].[S].[S].[S].[S]	
http://www.wikidata.org/entity/Q3831371	CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2]	
http://www.wikidata.org/entity/Q3832015	CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C	
http://www.wikidata.org/entity/Q3844407	C1=CC=C(C=C1)C(C#N)O	
http://www.wikidata.org/entity/Q3869305	CCN(CC)[Si](C)(C)C	
http://www.wikidata.org/entity/Q3877355	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]	
http://www.wikidata.org/entity/Q3878509	C(CN)CNCCCNCCCN	
http://www.wikidata.org/entity/Q3881822	CCCCCC1=CC(=CC(=C1)O)O	
http://www.wikidata.org/entity/Q3885889	CC1C(=O)CCO1	
http://www.wikidata.org/entity/Q3905067	COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC	
http://www.wikidata.org/entity/Q3915149	COC1C(C(C(C(C1O)O)O)O)O	
http://www.wikidata.org/entity/Q3961291	CC(CCC3)(C)c2c3c1ccc(C(C)C)cc1cc2	
http://www.wikidata.org/entity/Q3963919	CCCOC(=O)C1=CC=C(C=C1)[O-].[Na+]	
http://www.wikidata.org/entity/Q3963917	CCOC(=O)C1=CC=C(C=C1)[O-].[Na+]	
http://www.wikidata.org/entity/Q3885848	CC1(C(=O)N(C(=O)N1C)CC(C(CC2CCCC2)C(=O)N3CCCCC3)C(=O)NO)C	CC1(C(=O)N(C(=O)N1C)C[C@@H]([C@@H](CC2CCCC2)C(=O)N3CCCCC3)C(=O)NO)C
http://www.wikidata.org/entity/Q3976823	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C	
http://www.wikidata.org/entity/Q3983082	CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F	
http://www.wikidata.org/entity/Q3992411	CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O	
http://www.wikidata.org/entity/Q4019783	CCCNC(C)C(=O)NC1=CC=CC=C1C.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	
http://www.wikidata.org/entity/Q4029756	CC(CC1=CC(=C(C=C1OC)Cl)OC)N	
http://www.wikidata.org/entity/Q4031621	CC1=C2C(=CC(=C1)OC)C(=CN2)CCN(C)C	
http://www.wikidata.org/entity/Q4041747	CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC	
http://www.wikidata.org/entity/Q4042503	C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4	
http://www.wikidata.org/entity/Q4057596	CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2	
